ds,yhat,yhat_lower,yhat_upper
2018-03-09,245.48017610616847,184.65307390608757,309.8408387578103
2018-03-10,210.13743213462786,151.58547097316034,270.6314142233328
2018-03-11,221.9190149837505,163.21719124558496,282.3905187616088
2018-03-12,265.2154015970999,203.08646528273192,328.05395989734177
2018-03-13,264.64374579052844,201.94650601556535,319.74429632146484
2018-03-14,261.09390176604796,199.9996099139367,320.12722479330404
2018-03-15,254.6061003989356,191.39437346635881,311.3579364840549
2018-03-16,250.95623900479083,187.60515562918326,312.0371806782643
2018-03-17,214.86569924023826,156.79244997494789,275.01863236040634
2018-03-18,225.70321024943286,162.664596370421,286.6871539837431
2018-03-19,267.88008985446476,207.07520773588053,325.54925975222056
2018-03-20,266.04037750320157,207.7928673635037,324.1140827210918
2018-03-21,261.1060406973967,199.00441478592526,324.64284133138415
2018-03-22,253.15367413563723,191.4732931195883,315.5953021359289
2018-03-23,247.99868424427595,183.95369745160548,311.97030064376503
2018-03-24,210.40390936979395,147.5220288978976,269.2128591839402
2018-03-25,219.78023086851974,160.66598471887622,282.0519905044546
2018-03-26,260.5805473046225,205.3986949262951,321.4892309150393
2018-03-27,257.4886649296946,195.99927022171454,317.4661356688639
2018-03-28,251.46332444339,186.77721406930488,314.4461094520969
2018-03-29,242.61381918749083,184.57653069166642,308.08473757948633
2018-03-30,236.7832299095358,172.01503018138894,296.7210142771754
2018-03-31,198.75625440572162,139.55943304438566,260.6495438500358
2018-04-01,207.95921006362516,141.18443320067283,271.3912430193997
2018-04-02,248.85359839306918,188.37025156111906,312.7337530974894
2018-04-03,246.1247952295412,184.09091598689582,307.2617713568338
2018-04-04,240.72609048768842,181.81971361947657,300.95882703355994
2018-04-05,232.75452981962871,175.4515856570818,292.2536391368545
2018-04-06,228.03457399131682,168.53662941809807,287.69749722411007
2018-04-07,191.32653880212916,131.4153689912776,253.4878962873735
2018-04-08,202.02737246900085,144.83856223225976,265.3684064853575
2018-04-09,244.5651335663835,180.22348025392938,302.0206212933683
2018-04-10,243.58870317918692,185.98407994905781,306.75491031791086
2018-04-11,240.01292206497024,179.68938603175846,302.08473228146426
2018-04-12,233.89557012007631,172.3348120435581,297.9209265113451
2018-04-13,231.0221680391309,170.3157445791776,293.3129831272975
2018-04-14,196.11552834526907,131.0865893961037,260.599664968274
2018-04-15,208.53757845857058,145.69724844246196,268.9986714457443
2018-04-16,252.68478710122872,196.37523946255922,314.827600885774
2018-04-17,253.17869933619355,191.85252790444935,313.16555801591574
2018-04-18,250.91174698300665,190.59173921784776,317.6703359700432
2018-04-19,245.92473266504592,182.11152496317132,307.78558986568083
2018-04-20,243.99195391687473,187.23995100069226,304.00260178472445
2018-04-21,209.83088701841106,144.41989477682526,270.9777416221351
2018-04-22,222.80395184880769,162.06341450398315,283.49985348172584
2018-04-23,267.31369381079867,205.7401262847,330.3479800229743
2018-04-24,267.992898796185,207.32954960186964,330.5620265871433
2018-04-25,265.7498241453395,205.16097436635144,328.4973492044683
2018-04-26,260.64496503340774,198.77688439855842,319.998952010003
2018-04-27,258.4753481495803,198.3936034162431,319.54202157006705
2018-04-28,223.9833011817284,161.49016494615574,292.31239291082534
2018-04-29,236.55725070917828,170.65073258764255,294.8068124036992
2018-04-30,280.6259173034421,221.38091247285132,341.2340597830086
2018-05-01,280.84745694022035,219.6914147314138,342.2224821710602
2018-05-02,278.1537641164857,215.2204976869556,339.66521321211127
2018-05-03,272.62638682561237,212.41726900565192,335.36661312340556
2018-05-04,270.08007326575375,208.03534359819443,329.2096089471063
2018-05-05,235.27092321257177,167.97677105944987,294.2106354194535
2018-05-06,247.5967167087736,192.7554402178464,308.86425252236216
2018-05-07,291.49080392989407,229.58996597196773,352.6183527225702
2018-05-08,291.6111149265318,233.14348064312819,352.33565807989197
2018-05-09,288.8845084848311,232.83986097466362,351.9438075543555
2018-05-10,283.3829082483612,220.24566486490738,340.3132427148146
2018-05-11,280.9072381885118,216.67832846587672,343.2300909809455
2018-05-12,246.19611705533993,185.32171804792458,302.51575469276514
2018-05-13,258.6268660898501,196.01454396122512,319.17702411661804
2018-05-14,302.6101910094798,241.29994395488086,365.89159776925885
2018-05-15,302.78007039332437,242.6436006355358,363.7713250839197
2018-05-16,300.0390402619019,238.05809498679594,360.8895055599642
2018-05-17,294.4352916242336,234.56038281716135,358.10577547162103
2018-05-18,291.74756080338074,230.29801474442817,355.42309668647937
2018-05-19,256.69474001757516,198.67707535826668,317.38051543374024
2018-05-20,268.6377315090617,206.35184795372413,330.3335680443624
2018-05-21,311.9748773972565,255.03466836765568,374.26097877763704
2018-05-22,311.3324716374839,248.99926428537225,371.16045384961603
2018-05-23,307.61052204441614,250.76479303001443,369.446575894829
2018-05-24,300.8601619451086,238.95850403262284,362.78062205446605
2018-05-25,296.86867924109794,240.41996131146058,361.1804597623201
2018-05-26,260.36908390703,198.88671570166795,320.6193653911051
2018-05-27,270.7417365612342,209.28104236943307,333.1609963890268
2018-05-28,312.4093754675463,250.30481097582407,372.2193755215783
2018-05-29,310.02705921437547,247.95763881487184,369.40613804914386
2018-05-30,304.52720925586794,242.6878313203288,365.5797523241843
2018-05-31,295.99617297077214,232.4005320133513,360.58896007476227
2018-06-01,290.25830031564345,230.63971050191864,355.15512256055706
2018-06-02,252.08448382824704,192.5806537310206,312.626984777929
2018-06-03,260.8927158755848,199.77652879800416,323.1912491741993
2018-06-04,301.14203332485476,234.81702429855488,362.1330214435989
2018-06-05,297.5214002327768,236.47949849824207,361.719578321837
2018-06-06,290.9937455790197,235.64073024672618,357.7618933788412
2018-06-07,281.6716079946246,218.9283644465792,341.5070178043572
2018-06-08,275.4004093361434,214.85711525719086,337.7266351890287
2018-06-09,236.96633220002508,175.195582690991,297.64014887301204
2018-06-10,245.79637638120386,184.93184813271645,307.1039956558416
2018-06-11,286.35198065688877,224.39305925546807,345.5281946297141
2018-06-12,283.31777128005973,222.27226989716382,344.5977394326746
2018-06-13,277.64565922035376,217.0904917977633,337.38104382984375
2018-06-14,269.4307371826538,209.29906380079345,330.5000407693932
2018-06-15,264.4949914054657,200.80100537565139,332.48237681559283
2018-06-16,227.59579076275327,161.40819278397817,288.5837030171593
2018-06-17,238.12671025751408,178.6780027083425,299.8540375380201
2018-06-18,280.5120525756183,217.76216779399152,339.7045882410231
2018-06-19,279.3966022686339,218.13692070726742,335.2555963688917
2018-06-20,275.6908045158078,214.9263313851969,334.04391745470804
2018-06-21,269.44778706073413,210.45146497101553,326.55531136141326
2018-06-22,266.4482065485492,204.48667592179356,326.9905268309605
2018-06-23,231.40984771892883,166.54139721486555,296.4245146768033
2018-06-24,243.68949923580143,180.93039828862936,303.32696214757317
2018-06-25,287.67843831705517,228.01202247500814,350.0140383531064
2018-06-26,287.9930300021106,225.86880908304272,347.0973431597008
2018-06-27,285.52060796021004,225.72040819254394,344.563415292038
2018-06-28,280.2970348315521,218.20854829576712,344.1498766978933
2018-06-29,278.09190783253075,220.12864585477269,335.97362891061834
2018-06-30,243.61832816136481,179.50582954527067,308.59305102801625
2018-07-01,256.23475396148297,191.75349889277305,316.74546280122036
2018-07-02,300.34027099773095,239.10302545027014,360.3011474240328
2018-07-03,300.56479483146524,236.4710037974317,367.69606188294824
2018-07-04,297.8143850467484,237.22743460453253,356.99313291213304
2018-07-05,292.14808844596655,234.24072587971995,350.56367590293377
2018-07-06,289.36230054824506,228.79183538877825,347.45755527116194
2018-07-07,254.1995914631956,193.9051223834764,315.90019362252457
2018-07-08,266.0495464968319,202.68752595703495,329.7392548593797
2018-07-09,309.3429883392798,254.84547882408444,371.2445231687467
2018-07-10,308.7411283767506,239.3053428882086,365.7002333510874
2018-07-11,305.1798614213718,242.46434207933763,367.92554268874096
2018-07-12,298.7456534372556,237.99089502326706,360.02034485518266
2018-07-13,295.2590421284581,235.89560826122909,357.3265215684836
2018-07-14,259.48272389061026,195.7993419777072,323.3852821445608
2018-07-15,270.8218009298323,212.73232074578158,334.37191545096323
2018-07-16,313.717574106317,250.21546802724137,377.0402388398039
2018-07-17,312.83644240337645,251.0561300480808,378.0977182682711
2018-07-18,309.1141308888859,246.47102449349347,374.2359821013939
2018-07-19,302.6316982752478,237.09568853399998,369.5486970847812
2018-07-20,299.1993393630145,236.4686861078804,358.1476220151159
2018-07-21,263.5649453115089,208.3519216012455,326.3565776296363
2018-07-22,275.1149793225163,212.6480900564621,332.91234976568313
2018-07-23,318.2690319289908,260.2559844577626,386.40050857676584
2018-07-24,317.66959093521183,255.50429427955794,382.35510173932175
2018-07-25,314.22721836821205,253.41362588853812,376.63902254288064
2018-07-26,307.9975533117973,240.97917985741586,367.52028743541933
2018-07-27,304.766121989839,243.96736848436433,366.93932608714965
2018-07-28,269.25788352991987,211.68752584435452,329.8369469888643
2018-07-29,280.8390350119224,223.76379122025463,344.66043368215304
2018-07-30,323.9124076489705,260.3868918653002,383.86407861041806
2018-07-31,323.10795951676386,263.218404545011,379.57001302294805
2018-08-01,319.3285312517147,262.4457959674159,379.5016994098049
2018-08-02,312.6272622298758,256.0319765801199,376.19444008386665
2018-08-03,308.79263254569474,246.1898925152435,369.58492312937636
2018-08-04,272.558049062718,212.063393061554,339.18330721998586
2018-08-05,283.30349526077964,218.40861245210803,342.28279165239246
2018-08-06,325.450579318035,264.67029053742704,387.9394658137568
2018-08-07,323.65249489369774,260.95942251359276,386.00722683117897
2018-08-08,318.8390763146706,262.9447151029068,378.3655609619507
2018-08-09,311.09336677939854,252.91519300280396,371.9402920817267
